2024-07-17T18:00:00.000Z,anpingtaiglobal.com,60426249,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=60426249
2024-07-17T18:00:00.000Z,38.47.68.14,60742374,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=60742374
2024-07-17T18:00:00.000Z,mufgesnas.com,60775835,domain,critical,,,0,"suspicious SSL certificate,registration details hidden,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=60775835
2024-07-17T18:00:00.000Z,mufgsknzy.vip,60780169,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=60780169
2024-07-17T18:00:00.000Z,jhuiryu.site,60961857,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered,registration details hidden",https://pulsedive.com/indicator/?iid=60961857
2024-07-17T18:00:00.000Z,usecrvwkoh.top,60962868,domain,critical,,,0,"registration recently updated,recently registered,registration details hidden,uncommon TLD",https://pulsedive.com/indicator/?iid=60962868
2024-07-17T18:00:00.000Z,uscrlkgbth.top,60962955,domain,critical,,,0,"registration recently updated,recently registered,registration details hidden,uncommon TLD",https://pulsedive.com/indicator/?iid=60962955
2024-07-17T18:00:00.000Z,usqmspdoay.top,60963060,domain,critical,,,0,"registration recently updated,recently registered,registration details hidden,uncommon TLD",https://pulsedive.com/indicator/?iid=60963060
2024-07-17T18:00:00.000Z,web-telegrgam.icu,60963337,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered,registration details hidden",https://pulsedive.com/indicator/?iid=60963337
2024-07-17T18:00:00.000Z,com-extranet-admin.co,60963339,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered",https://pulsedive.com/indicator/?iid=60963339
2024-07-17T18:00:00.000Z,oma-in-posti.com,60963708,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered",https://pulsedive.com/indicator/?iid=60963708
2024-07-17T18:00:00.000Z,mufg1.com,60963803,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered,registration details hidden",https://pulsedive.com/indicator/?iid=60963803
2024-07-17T18:00:00.000Z,syhmw.net,60964008,domain,critical,,,0,"registration recently updated,suspicious SSL certificate,registration details hidden,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=60964008
2024-07-17T18:00:00.000Z,yamliui.site,60964032,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered,registration details hidden",https://pulsedive.com/indicator/?iid=60964032
2024-07-17T18:00:00.000Z,rmdir.net,60964042,domain,critical,,,0,"registration recently updated,suspicious SSL certificate,registration details hidden,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=60964042
2024-07-17T18:00:00.000Z,ingclientes-es.com,60965376,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered,registration details hidden",https://pulsedive.com/indicator/?iid=60965376
